month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv
2024-01,云岭市,自营小程序,清洁用品,清洁工具,老客户,优惠券,23,30,50,1751.50
2024-01,云岭市,自营小程序,清洁用品,清洁工具,老客户,平台大促,13,17,28,886.20
2024-01,云岭市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,23,30,51,1712.58
2024-01,云岭市,自营小程序,清洁用品,家居耗材,老客户,无促销,70,91,150,3655.50
2024-01,云岭市,自营小程序,清洁用品,家居耗材,老客户,优惠券,21,28,47,1076.30
2024-01,云岭市,自营小程序,清洁用品,家居耗材,老客户,平台大促,11,15,25,519.00
2024-01,云岭市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,21,27,46,1029.02
2024-01,云岭市,自营小程序,小家电,厨房小电,新客户,无促销,66,72,81,17371.26
2024-01,云岭市,自营小程序,小家电,厨房小电,新客户,优惠券,19,21,24,4754.88
2024-01,云岭市,自营小程序,小家电,厨房小电,新客户,平台大促,11,12,13,2346.63
2024-01,云岭市,自营小程序,小家电,厨房小电,新客户,会员优惠,12,13,14,2759.68
2024-01,云岭市,自营小程序,小家电,生活电器,新客户,无促销,58,63,71,11693.70
2024-01,云岭市,自营小程序,小家电,生活电器,新客户,优惠券,17,18,20,3051.20
2024-01,云岭市,自营小程序,小家电,生活电器,新客户,平台大促,10,11,12,1669.08
2024-01,云岭市,自营小程序,小家电,生活电器,新客户,会员优惠,11,12,14,2111.34
2024-01,云岭市,自营小程序,小家电,厨房小电,老客户,无促销,58,76,85,18229.10
2024-01,云岭市,自营小程序,小家电,厨房小电,老客户,优惠券,17,23,25,4953.00
2024-01,云岭市,自营小程序,小家电,厨房小电,老客户,平台大促,10,13,14,2527.14
2024-01,云岭市,自营小程序,小家电,厨房小电,老客户,会员优惠,17,22,25,4928.00
2024-01,云岭市,自营小程序,小家电,生活电器,老客户,无促销,52,69,76,12517.20
2024-01,云岭市,自营小程序,小家电,生活电器,老客户,优惠券,15,20,22,3356.32
2024-01,云岭市,自营小程序,小家电,生活电器,老客户,平台大促,9,12,13,1808.17
2024-01,云岭市,自营小程序,小家电,生活电器,老客户,会员优惠,15,20,23,3468.63
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,新客户,无促销,76,83,117,8280.09
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,23,25,35,2299.50
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,12,13,18,1083.96
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,14,16,23,1480.51
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,新客户,无促销,68,76,107,3645.49
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,20,22,32,1001.28
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,11,12,17,490.62
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,12,13,19,587.29
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,老客户,无促销,65,87,122,8633.94
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,19,25,36,2365.20
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,11,14,20,1204.40
2024-01,云岭市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,20,26,37,2381.69
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,老客户,无促销,58,77,109,3713.63
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,17,22,31,969.99
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,10,13,18,519.48
2024-01,云岭市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,17,22,31,958.21
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,新客户,无促销,58,63,96,4182.72
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,17,18,28,1128.96
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,10,11,17,618.12
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,11,12,19,755.44
2024-01,云岭市,第三方平台,收纳用品,空间整理,新客户,无促销,51,57,87,5066.88
2024-01,云岭市,第三方平台,收纳用品,空间整理,新客户,优惠券,15,16,25,1355.00
2024-01,云岭市,第三方平台,收纳用品,空间整理,新客户,平台大促,8,9,14,683.90
2024-01,云岭市,第三方平台,收纳用品,空间整理,新客户,会员优惠,9,10,16,842.56
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,老客户,无促销,52,69,108,4705.56
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,15,20,31,1249.92
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,8,10,15,545.40
2024-01,云岭市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,15,20,31,1232.56
2024-01,云岭市,第三方平台,收纳用品,空间整理,老客户,无促销,46,61,94,5474.56
2024-01,云岭市,第三方平台,收纳用品,空间整理,老客户,优惠券,14,18,28,1517.60
2024-01,云岭市,第三方平台,收纳用品,空间整理,老客户,平台大促,8,11,17,830.45
2024-01,云岭市,第三方平台,收纳用品,空间整理,老客户,会员优惠,14,18,28,1474.48
2024-01,云岭市,第三方平台,清洁用品,清洁工具,新客户,无促销,74,80,133,5258.82
2024-01,云岭市,第三方平台,清洁用品,清洁工具,新客户,优惠券,22,24,40,1460.00
2024-01,云岭市,第三方平台,清洁用品,清洁工具,新客户,平台大促,12,13,22,717.42
2024-01,云岭市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,13,14,24,851.52
2024-01,云岭市,第三方平台,清洁用品,家居耗材,新客户,无促销,66,72,121,3103.65
2024-01,云岭市,第三方平台,清洁用品,家居耗材,新客户,优惠券,19,21,36,853.92
2024-01,云岭市,第三方平台,清洁用品,家居耗材,新客户,平台大促,11,12,20,429.40
2024-01,云岭市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,12,13,22,511.06
2024-01,云岭市,第三方平台,清洁用品,清洁工具,老客户,无促销,60,78,129,5100.66
2024-01,云岭市,第三方平台,清洁用品,清洁工具,老客户,优惠券,17,22,36,1314.00
2024-01,云岭市,第三方平台,清洁用品,清洁工具,老客户,平台大促,10,13,21,684.81
2024-01,云岭市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,18,24,40,1419.20
2024-01,云岭市,第三方平台,清洁用品,家居耗材,老客户,无促销,53,70,117,3001.05
2024-01,云岭市,第三方平台,清洁用品,家居耗材,老客户,优惠券,15,20,34,806.48
2024-01,云岭市,第三方平台,清洁用品,家居耗材,老客户,平台大促,9,12,20,429.40
2024-01,云岭市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,16,21,35,813.05
2024-01,云岭市,第三方平台,小家电,厨房小电,新客户,无促销,52,58,65,14562.60
2024-01,云岭市,第三方平台,小家电,厨房小电,新客户,优惠券,15,17,19,4016.79
2024-01,云岭市,第三方平台,小家电,厨房小电,新客户,平台大促,9,10,11,2080.65
2024-01,云岭市,第三方平台,小家电,厨房小电,新客户,会员优惠,9,10,11,2235.97
2024-01,云岭市,第三方平台,小家电,生活电器,新客户,无促销,46,50,56,9777.04
2024-01,云岭市,第三方平台,小家电,生活电器,新客户,优惠券,14,16,18,2945.88
2024-01,云岭市,第三方平台,小家电,生活电器,新客户,平台大促,8,9,10,1472.70
2024-01,云岭市,第三方平台,小家电,生活电器,新客户,会员优惠,8,9,10,1589.90
2024-01,云岭市,第三方平台,小家电,厨房小电,老客户,无促销,47,62,69,15458.76
2024-01,云岭市,第三方平台,小家电,厨房小电,老客户,优惠券,14,18,20,4228.20
2024-01,云岭市,第三方平台,小家电,厨房小电,老客户,平台大促,8,10,11,2080.65
2024-01,云岭市,第三方平台,小家电,厨房小电,老客户,会员优惠,14,19,22,4471.94
2024-01,云岭市,第三方平台,小家电,生活电器,老客户,无促销,41,54,61,10649.99
2024-01,云岭市,第三方平台,小家电,生活电器,老客户,优惠券,12,16,18,2945.88
2024-01,云岭市,第三方平台,小家电,生活电器,老客户,平台大促,7,9,10,1472.70
2024-01,云岭市,第三方平台,小家电,生活电器,老客户,会员优惠,12,16,18,2861.82
2024-01,东澜市,自营App,厨房用品,烹饪器具,新客户,无促销,229,255,363,24938.10
2024-01,东澜市,自营App,厨房用品,烹饪器具,新客户,优惠券,68,74,103,6603.33
2024-01,东澜市,自营App,厨房用品,烹饪器具,新客户,平台大促,37,41,57,3308.85
2024-01,东澜市,自营App,厨房用品,烹饪器具,新客户,会员优惠,41,45,64,4066.56
2024-01,东澜市,自营App,厨房用品,餐厨工具,新客户,无促销,203,227,317,10375.41
2024-01,东澜市,自营App,厨房用品,餐厨工具,新客户,优惠券,60,66,95,2940.25
2024-01,东澜市,自营App,厨房用品,餐厨工具,新客户,平台大促,33,37,52,1434.16
2024-01,东澜市,自营App,厨房用品,餐厨工具,新客户,会员优惠,37,40,56,1669.36
2024-01,东澜市,自营App,厨房用品,烹饪器具,老客户,无促销,215,278,388,26655.60
2024-01,东澜市,自营App,厨房用品,烹饪器具,老客户,优惠券,64,84,118,7564.98
2024-01,东澜市,自营App,厨房用品,烹饪器具,老客户,平台大促,35,46,65,3773.25
2024-01,东澜市,自营App,厨房用品,烹饪器具,老客户,会员优惠,64,83,120,7624.80
2024-01,东澜市,自营App,厨房用品,餐厨工具,老客户,无促销,191,247,354,11586.42
2024-01,东澜市,自营App,厨房用品,餐厨工具,老客户,优惠券,56,73,104,3218.80
2024-01,东澜市,自营App,厨房用品,餐厨工具,老客户,平台大促,31,41,58,1599.64
2024-01,东澜市,自营App,厨房用品,餐厨工具,老客户,会员优惠,57,74,107,3189.67
2024-01,东澜市,自营App,收纳用品,衣物收纳,新客户,无促销,181,200,308,12951.40
2024-01,东澜市,自营App,收纳用品,衣物收纳,新客户,优惠券,54,60,93,3600.03
2024-01,东澜市,自营App,收纳用品,衣物收纳,新客户,平台大促,30,33,51,1795.71
2024-01,东澜市,自营App,收纳用品,衣物收纳,新客户,会员优惠,33,36,57,2194.50
2024-01,东澜市,自营App,收纳用品,空间整理,新客户,无促销,161,176,269,15171.60
2024-01,东澜市,自营App,收纳用品,空间整理,新客户,优惠券,47,51,78,4082.52
2024-01,东澜市,自营App,收纳用品,空间整理,新客户,平台大促,26,29,45,2100.15
2024-01,东澜市,自营App,收纳用品,空间整理,新客户,会员优惠,29,31,47,2403.11
2024-01,东澜市,自营App,收纳用品,衣物收纳,老客户,无促销,168,219,335,14086.75
2024-01,东澜市,自营App,收纳用品,衣物收纳,老客户,优惠券,50,66,104,4025.84
2024-01,东澜市,自营App,收纳用品,衣物收纳,老客户,平台大促,28,37,57,2006.97
2024-01,东澜市,自营App,收纳用品,衣物收纳,老客户,会员优惠,50,65,100,3850.00
2024-01,东澜市,自营App,收纳用品,空间整理,老客户,无促销,149,198,310,17484.00
2024-01,东澜市,自营App,收纳用品,空间整理,老客户,优惠券,44,58,91,4762.94
2024-01,东澜市,自营App,收纳用品,空间整理,老客户,平台大促,25,32,50,2333.50
2024-01,东澜市,自营App,收纳用品,空间整理,老客户,会员优惠,44,58,91,4652.83
2024-01,东澜市,自营App,清洁用品,清洁工具,新客户,无促销,224,249,423,15951.33
2024-01,东澜市,自营App,清洁用品,清洁工具,新客户,优惠券,66,72,119,4254.25
2024-01,东澜市,自营App,清洁用品,清洁工具,新客户,平台大促,37,40,66,2101.44
2024-01,东澜市,自营App,清洁用品,清洁工具,新客户,会员优惠,40,43,73,2542.59
2024-01,东澜市,自营App,清洁用品,家居耗材,新客户,无促销,199,217,362,9107.92
2024-01,东澜市,自营App,清洁用品,家居耗材,新客户,优惠券,59,66,110,2554.20
2024-01,东澜市,自营App,清洁用品,家居耗材,新客户,平台大促,32,35,60,1270.80
2024-01,东澜市,自营App,清洁用品,家居耗材,新客户,会员优惠,36,40,68,1529.32
2024-01,东澜市,自营App,清洁用品,清洁工具,老客户,无促销,201,266,448,16894.08
2024-01,东澜市,自营App,清洁用品,清洁工具,老客户,优惠券,59,78,130,4647.50
2024-01,东澜市,自营App,清洁用品,清洁工具,老客户,平台大促,33,44,73,2324.32
2024-01,东澜市,自营App,清洁用品,清洁工具,老客户,会员优惠,60,79,133,4632.39
2024-01,东澜市,自营App,清洁用品,家居耗材,老客户,无促销,178,237,404,10164.64
2024-01,东澜市,自营App,清洁用品,家居耗材,老客户,优惠券,52,68,115,2670.30
2024-01,东澜市,自营App,清洁用品,家居耗材,老客户,平台大促,29,38,64,1355.52
2024-01,东澜市,自营App,清洁用品,家居耗材,老客户,会员优惠,53,69,117,2631.33
2024-01,东澜市,自营App,小家电,厨房小电,新客户,无促销,156,174,193,42432.98
2024-01,东澜市,自营App,小家电,厨房小电,新客户,优惠券,46,51,58,11919.00
2024-01,东澜市,自营App,小家电,厨房小电,新客户,平台大促,26,29,33,6143.28
2024-01,东澜市,自营App,小家电,厨房小电,新客户,会员优惠,28,31,35,6907.60
2024-01,东澜市,自营App,小家电,生活电器,新客户,无促销,139,153,173,29370.21
2024-01,东澜市,自营App,小家电,生活电器,新客户,优惠券,41,45,51,7939.17
2024-01,东澜市,自营App,小家电,生活电器,新客户,平台大促,23,25,28,3935.12
2024-01,东澜市,自营App,小家电,生活电器,新客户,会员优惠,25,28,31,4730.60
2024-01,东澜市,自营App,小家电,厨房小电,老客户,无促销,148,195,217,47709.62
2024-01,东澜市,自营App,小家电,厨房小电,老客户,优惠券,44,58,66,13563.00
2024-01,东澜市,自营App,小家电,厨房小电,老客户,平台大促,24,31,34,6329.44
2024-01,东澜市,自营App,小家电,厨房小电,老客户,会员优惠,44,57,63,12433.68
2024-01,东澜市,自营App,小家电,生活电器,老客户,无促销,131,172,196,33274.92
2024-01,东澜市,自营App,小家电,生活电器,老客户,优惠券,39,51,56,8717.52
2024-01,东澜市,自营App,小家电,生活电器,老客户,平台大促,21,27,31,4356.74
2024-01,东澜市,自营App,小家电,生活电器,老客户,会员优惠,39,51,58,8850.80
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,无促销,165,184,258,17451.12
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,49,53,75,4683.75
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,27,30,43,2462.18
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,30,33,47,2903.66
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,无促销,147,163,234,7649.46
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,43,47,67,2005.31
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,24,27,38,1028.66
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,26,29,41,1206.22
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,无促销,137,178,249,16842.36
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,40,52,73,4558.85
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,22,29,41,2347.66
2024-01,东澜市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,41,54,76,4695.28
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,无促销,122,160,225,7355.25
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,36,48,67,2005.31
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,20,26,37,1001.59
2024-01,东澜市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,36,47,67,1971.14
2024-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,无促销,133,148,232,9493.44
2024-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,39,44,68,2581.96
2024-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,22,25,38,1316.70
2024-01,东澜市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,24,27,42,1565.34
2024-01,东澜市,自营小程序,收纳用品,空间整理,新客户,无促销,118,130,204,11081.28
