month,city,sales_channel,category_l1,customer_type,product_detail_users,add_to_cart_users,order_submit_users,paying_customers
2024-03,榕川市,自营App,厨房用品,新客户,3539,1212,832,564
2024-03,榕川市,自营App,收纳用品,新客户,3033,983,670,454
2024-03,榕川市,自营App,清洁用品,新客户,3159,1145,791,543
2024-03,榕川市,自营App,小家电,新客户,2907,836,582,397
2024-03,榕川市,自营App,厨房用品,老客户,2763,1062,726,544
2024-03,榕川市,自营App,收纳用品,老客户,2368,857,584,431
2024-03,榕川市,自营App,清洁用品,老客户,2467,1023,715,536
2024-03,榕川市,自营App,小家电,老客户,2270,756,522,391
2024-03,榕川市,自营小程序,厨房用品,新客户,2319,817,554,383
2024-03,榕川市,自营小程序,收纳用品,新客户,1988,630,438,298
2024-03,榕川市,自营小程序,清洁用品,新客户,2071,750,526,358
2024-03,榕川市,自营小程序,小家电,新客户,1905,561,381,255
2024-03,榕川市,自营小程序,厨房用品,老客户,1778,682,465,353
2024-03,榕川市,自营小程序,收纳用品,老客户,1524,549,374,276
2024-03,榕川市,自营小程序,清洁用品,老客户,1587,651,444,331
2024-03,榕川市,自营小程序,小家电,老客户,1460,479,330,249
2024-03,榕川市,第三方平台,厨房用品,新客户,1833,647,442,304
2024-03,榕川市,第三方平台,收纳用品,新客户,1571,495,342,237
2024-03,榕川市,第三方平台,清洁用品,新客户,1637,593,404,270
2024-03,榕川市,第三方平台,小家电,新客户,1506,444,308,208
2024-03,榕川市,第三方平台,厨房用品,老客户,1439,554,382,290
2024-03,榕川市,第三方平台,收纳用品,老客户,1233,428,291,219
2024-03,榕川市,第三方平台,清洁用品,老客户,1284,523,359,270
2024-03,榕川市,第三方平台,小家电,老客户,1182,386,269,203
2024-04,北辰市,自营App,厨房用品,新客户,3705,1289,888,611
2024-04,北辰市,自营App,收纳用品,新客户,3176,1009,686,470
2024-04,北辰市,自营App,清洁用品,新客户,3308,1206,839,565
2024-04,北辰市,自营App,小家电,新客户,3043,878,596,403
2024-04,北辰市,自营App,厨房用品,老客户,2928,1120,785,581
2024-04,北辰市,自营App,收纳用品,老客户,2510,902,615,468
2024-04,北辰市,自营App,清洁用品,老客户,2615,1072,730,554
2024-04,北辰市,自营App,小家电,老客户,2405,767,538,400
2024-04,北辰市,自营小程序,厨房用品,新客户,2528,893,612,412
2024-04,北辰市,自营小程序,收纳用品,新客户,2167,689,470,317
2024-04,北辰市,自营小程序,清洁用品,新客户,2258,844,573,387
2024-04,北辰市,自营小程序,小家电,新客户,2077,611,427,285
2024-04,北辰市,自营小程序,厨房用品,老客户,1916,731,513,384
2024-04,北辰市,自营小程序,收纳用品,老客户,1642,570,397,295
2024-04,北辰市,自营小程序,清洁用品,老客户,1710,691,476,354
2024-04,北辰市,自营小程序,小家电,老客户,1574,501,342,252
2024-04,北辰市,第三方平台,厨房用品,新客户,1962,676,468,323
2024-04,北辰市,第三方平台,收纳用品,新客户,1681,550,384,257
2024-04,北辰市,第三方平台,清洁用品,新客户,1752,642,444,299
2024-04,北辰市,第三方平台,小家电,新客户,1611,469,329,221
2024-04,北辰市,第三方平台,厨房用品,老客户,1500,577,396,298
2024-04,北辰市,第三方平台,收纳用品,老客户,1286,451,309,230
2024-04,北辰市,第三方平台,清洁用品,老客户,1340,536,370,277
2024-04,北辰市,第三方平台,小家电,老客户,1232,400,280,209
2024-04,云岭市,自营App,厨房用品,新客户,3254,1148,785,535
2024-04,云岭市,自营App,收纳用品,新客户,2789,908,621,424
2024-04,云岭市,自营App,清洁用品,新客户,2905,1073,753,512
2024-04,云岭市,自营App,小家电,新客户,2672,771,537,365
2024-04,云岭市,自营App,厨房用品,老客户,2342,900,621,460
2024-04,云岭市,自营App,收纳用品,老客户,2007,705,480,362
2024-04,云岭市,自营App,清洁用品,老客户,2091,848,590,445
2024-04,云岭市,自营App,小家电,老客户,1923,632,430,319
2024-04,云岭市,自营小程序,厨房用品,新客户,2101,743,514,345
2024-04,云岭市,自营小程序,收纳用品,新客户,1800,575,401,277
2024-04,云岭市,自营小程序,清洁用品,新客户,1876,693,482,329
2024-04,云岭市,自营小程序,小家电,新客户,1725,493,334,226
2024-04,云岭市,自营小程序,厨房用品,老客户,1630,630,435,332
2024-04,云岭市,自营小程序,收纳用品,老客户,1398,505,352,263
2024-04,云岭市,自营小程序,清洁用品,老客户,1456,590,413,311
2024-04,云岭市,自营小程序,小家电,老客户,1339,444,309,230
2024-04,云岭市,第三方平台,厨房用品,新客户,1604,549,379,255
2024-04,云岭市,第三方平台,收纳用品,新客户,1375,430,295,199
2024-04,云岭市,第三方平台,清洁用品,新客户,1432,526,367,249
2024-04,云岭市,第三方平台,小家电,新客户,1318,381,266,183
2024-04,云岭市,第三方平台,厨房用品,老客户,1295,492,342,253
2024-04,云岭市,第三方平台,收纳用品,老客户,1110,398,279,213
2024-04,云岭市,第三方平台,清洁用品,老客户,1156,457,315,232
2024-04,云岭市,第三方平台,小家电,老客户,1063,340,232,176
2024-04,东澜市,自营App,厨房用品,新客户,5406,1873,1310,883
2024-04,东澜市,自营App,收纳用品,新客户,4633,1504,1042,708
2024-04,东澜市,自营App,清洁用品,新客户,4827,1817,1232,824
2024-04,东澜市,自营App,小家电,新客户,4440,1307,888,604
2024-04,东澜市,自营App,厨房用品,老客户,4161,1567,1071,812
2024-04,东澜市,自营App,收纳用品,老客户,3566,1292,876,666
2024-04,东澜市,自营App,清洁用品,老客户,3715,1535,1048,784
2024-04,东澜市,自营App,小家电,老客户,3418,1125,783,589
2024-04,东澜市,自营小程序,厨房用品,新客户,3535,1212,830,564
2024-04,东澜市,自营小程序,收纳用品,新客户,3030,992,674,459
2024-04,东澜市,自营小程序,清洁用品,新客户,3157,1140,797,535
2024-04,东澜市,自营小程序,小家电,新客户,2904,844,586,395
2024-04,东澜市,自营小程序,厨房用品,老客户,2762,1062,724,534
2024-04,东澜市,自营小程序,收纳用品,老客户,2368,836,572,436
2024-04,东澜市,自营小程序,清洁用品,老客户,2467,1019,703,518
2024-04,东澜市,自营小程序,小家电,老客户,2269,749,526,400
2024-04,东澜市,第三方平台,厨房用品,新客户,2758,972,666,452
2024-04,东澜市,第三方平台,收纳用品,新客户,2364,762,522,356
2024-04,东澜市,第三方平台,清洁用品,新客户,2463,925,649,440
2024-04,东澜市,第三方平台,小家电,新客户,2265,645,446,307
2024-04,东澜市,第三方平台,厨房用品,老客户,2102,790,549,417
2024-04,东澜市,第三方平台,收纳用品,老客户,1801,637,440,328
2024-04,东澜市,第三方平台,清洁用品,老客户,1877,743,516,391
2024-04,东澜市,第三方平台,小家电,老客户,1726,571,400,298
2024-04,海岳市,自营App,厨房用品,新客户,4336,1522,1047,720
2024-04,海岳市,自营App,收纳用品,新客户,3717,1198,826,552
2024-04,海岳市,自营App,清洁用品,新客户,3871,1399,954,648
2024-04,海岳市,自营App,小家电,新客户,3562,1021,701,470
2024-04,海岳市,自营App,厨房用品,老客户,3591,1384,968,714
2024-04,海岳市,自营App,收纳用品,老客户,3078,1066,742,547
2024-04,海岳市,自营App,清洁用品,老客户,3206,1293,879,659
2024-04,海岳市,自营App,小家电,老客户,2950,982,677,508
2024-04,海岳市,自营小程序,厨房用品,新客户,3055,1093,742,497
2024-04,海岳市,自营小程序,收纳用品,新客户,2618,843,576,388
2024-04,海岳市,自营小程序,清洁用品,新客户,2728,995,688,468
2024-04,海岳市,自营小程序,小家电,新客户,2509,724,492,339
2024-04,海岳市,自营小程序,厨房用品,老客户,2361,913,627,472
2024-04,海岳市,自营小程序,收纳用品,老客户,2024,717,493,372
2024-04,海岳市,自营小程序,清洁用品,老客户,2108,864,605,461
2024-04,海岳市,自营小程序,小家电,老客户,1939,634,442,335
2024-04,海岳市,第三方平台,厨房用品,新客户,2340,830,569,390
2024-04,海岳市,第三方平台,收纳用品,新客户,2005,644,438,302
2024-04,海岳市,第三方平台,清洁用品,新客户,2089,781,540,361
2024-04,海岳市,第三方平台,小家电,新客户,1922,544,378,261
2024-04,海岳市,第三方平台,厨房用品,老客户,1734,675,466,353
2024-04,海岳市,第三方平台,收纳用品,老客户,1486,532,361,267
2024-04,海岳市,第三方平台,清洁用品,老客户,1548,642,445,330
2024-04,海岳市,第三方平台,小家电,老客户,1424,471,319,240
2024-04,南浦市,自营App,厨房用品,新客户,4041,1408,963,662
2024-04,南浦市,自营App,收纳用品,新客户,3464,1097,750,516
2024-04,南浦市,自营App,清洁用品,新客户,3608,1348,918,618
2024-04,南浦市,自营App,小家电,新客户,3319,957,655,439
2024-04,南浦市,自营App,厨房用品,老客户,3249,1236,839,623
2024-04,南浦市,自营App,收纳用品,老客户,2784,1009,695,530
2024-04,南浦市,自营App,清洁用品,老客户,2900,1155,810,598
2024-04,南浦市,自营App,小家电,老客户,2668,879,607,450
2024-04,南浦市,自营小程序,厨房用品,新客户,2708,967,679,470
2024-04,南浦市,自营小程序,收纳用品,新客户,2321,728,500,342
2024-04,南浦市,自营小程序,清洁用品,新客户,2417,908,620,427
2024-04,南浦市,自营小程序,小家电,新客户,2224,638,447,305
2024-04,南浦市,自营小程序,厨房用品,老客户,2191,855,593,447
2024-04,南浦市,自营小程序,收纳用品,老客户,1878,669,465,349
2024-04,南浦市,自营小程序,清洁用品,老客户,1956,792,549,407
2024-04,南浦市,自营小程序,小家电,老客户,1799,585,408,307
2024-04,南浦市,第三方平台,厨房用品,新客户,2249,780,545,376
2024-04,南浦市,第三方平台,收纳用品,新客户,1928,626,436,292
2024-04,南浦市,第三方平台,清洁用品,新客户,2008,733,505,341
2024-04,南浦市,第三方平台,小家电,新客户,1848,523,361,246
2024-04,南浦市,第三方平台,厨房用品,老客户,1738,682,464,346
2024-04,南浦市,第三方平台,收纳用品,老客户,1489,535,366,278
2024-04,南浦市,第三方平台,清洁用品,老客户,1551,643,442,332
2024-04,南浦市,第三方平台,小家电,老客户,1427,454,311,233
2024-04,榕川市,自营App,厨房用品,新客户,3542,1240,850,579
2024-04,榕川市,自营App,收纳用品,新客户,3036,968,657,441
2024-04,榕川市,自营App,清洁用品,新客户,3162,1142,802,549
2024-04,榕川市,自营App,小家电,新客户,2909,858,595,408
2024-04,榕川市,自营App,厨房用品,老客户,2720,1057,739,555
2024-04,榕川市,自营App,收纳用品,老客户,2331,826,579,439
2024-04,榕川市,自营App,清洁用品,老客户,2428,981,680,516
2024-04,榕川市,自营App,小家电,老客户,2234,717,491,370
2024-04,榕川市,自营小程序,厨房用品,新客户,2348,841,589,396
2024-04,榕川市,自营小程序,收纳用品,新客户,2013,654,452,305
2024-04,榕川市,自营小程序,清洁用品,新客户,2097,763,518,355
2024-04,榕川市,自营小程序,小家电,新客户,1929,553,388,262
2024-04,榕川市,自营小程序,厨房用品,老客户,1793,707,479,360
2024-04,榕川市,自营小程序,收纳用品,老客户,1537,553,381,285
2024-04,榕川市,自营小程序,清洁用品,老客户,1601,645,447,333
2024-04,榕川市,自营小程序,小家电,老客户,1472,470,321,240
2024-04,榕川市,第三方平台,厨房用品,新客户,1791,642,435,295
2024-04,榕川市,第三方平台,收纳用品,新客户,1536,500,350,239
2024-04,榕川市,第三方平台,清洁用品,新客户,1600,591,410,277
2024-04,榕川市,第三方平台,小家电,新客户,1472,432,303,204
2024-04,榕川市,第三方平台,厨房用品,老客户,1438,558,379,282
2024-04,榕川市,第三方平台,收纳用品,老客户,1232,442,302,225
2024-04,榕川市,第三方平台,清洁用品,老客户,1284,528,360,265
2024-04,榕川市,第三方平台,小家电,老客户,1181,393,273,203
2024-05,北辰市,自营App,厨房用品,新客户,4025,1401,969,660
2024-05,北辰市,自营App,收纳用品,新客户,3450,1092,741,510
2024-05,北辰市,自营App,清洁用品,新客户,3593,1351,935,641
2024-05,北辰市,自营App,小家电,新客户,3306,956,654,447
2024-05,北辰市,自营App,厨房用品,老客户,2954,1111,753,573
2024-05,北辰市,自营App,收纳用品,老客户,2532,895,614,458
2024-05,北辰市,自营App,清洁用品,老客户,2637,1050,732,542
2024-05,北辰市,自营App,小家电,老客户,2426,787,547,410
2024-05,北辰市,自营小程序,厨房用品,新客户,2588,885,615,416
2024-05,北辰市,自营小程序,收纳用品,新客户,2218,713,500,337
2024-05,北辰市,自营小程序,清洁用品,新客户,2311,857,598,399
2024-05,北辰市,自营小程序,小家电,新客户,2126,621,436,300
2024-05,北辰市,自营小程序,厨房用品,老客户,1972,747,515,379
2024-05,北辰市,自营小程序,收纳用品,老客户,1690,591,404,298
2024-05,北辰市,自营小程序,清洁用品,老客户,1760,728,510,379
2024-05,北辰市,自营小程序,小家电,老客户,1619,527,366,279
2024-05,北辰市,第三方平台,厨房用品,新客户,2100,722,505,339
2024-05,北辰市,第三方平台,收纳用品,新客户,1800,585,402,278
2024-05,北辰市,第三方平台,清洁用品,新客户,1875,701,479,330
2024-05,北辰市,第三方平台,小家电,新客户,1725,492,336,224
2024-05,北辰市,第三方平台,厨房用品,老客户,1580,611,419,318
2024-05,北辰市,第三方平台,收纳用品,老客户,1354,469,320,236
2024-05,北辰市,第三方平台,清洁用品,老客户,1410,559,379,285
2024-05,北辰市,第三方平台,小家电,老客户,1297,412,282,212
2024-05,云岭市,自营App,厨房用品,新客户,3392,1168,817,559
2024-05,云岭市,自营App,收纳用品,新客户,2908,947,663,456
2024-05,云岭市,自营App,清洁用品,新客户,3029,1124,771,525
2024-05,云岭市,自营App,小家电,新客户,2787,794,551,379
2024-05,云岭市,自营App,厨房用品,老客户,2428,940,652,492
2024-05,云岭市,自营App,收纳用品,老客户,2081,727,509,380
2024-05,云岭市,自营App,清洁用品,老客户,2167,884,606,449
2024-05,云岭市,自营App,小家电,老客户,1994,657,448,341
2024-05,云岭市,自营小程序,厨房用品,新客户,2312,803,546,369
2024-05,云岭市,自营小程序,收纳用品,新客户,1982,636,442,296
2024-05,云岭市,自营小程序,清洁用品,新客户,2065,772,524,359
2024-05,云岭市,自营小程序,小家电,新客户,1900,541,376,257
2024-05,云岭市,自营小程序,厨房用品,老客户,1758,683,464,342
2024-05,云岭市,自营小程序,收纳用品,老客户,1507,535,372,276
2024-05,云岭市,自营小程序,清洁用品,老客户,1570,630,442,337
2024-05,云岭市,自营小程序,小家电,老客户,1444,462,314,239
2024-05,云岭市,第三方平台,厨房用品,新客户,1782,610,417,279
2024-05,云岭市,第三方平台,收纳用品,新客户,1527,487,341,231
2024-05,云岭市,第三方平台,清洁用品,新客户,1591,596,410,275
2024-05,云岭市,第三方平台,小家电,新客户,1463,432,299,203
2024-05,云岭市,第三方平台,厨房用品,老客户,1332,512,348,261
2024-05,云岭市,第三方平台,收纳用品,老客户,1142,396,276,206
2024-05,云岭市,第三方平台,清洁用品,老客户,1189,489,335,255
2024-05,云岭市,第三方平台,小家电,老客户,1094,347,243,181
2024-05,东澜市,自营App,厨房用品,新客户,5295,1898,1310,887
2024-05,东澜市,自营App,收纳用品,新客户,4538,1439,1007,690
2024-05,东澜市,自营App,清洁用品,新客户,4727,1717,1181,812
2024-05,东澜市,自营App,小家电,新客户,4349,1252,852,574
2024-05,东澜市,自营App,厨房用品,老客户,4146,1625,1107,835
