month,city,sales_channel,category_l1,gmv,refund_amount,net_sales,cogs,gross_profit,marketing_expense,fulfillment_expense,channel_fee,contribution_profit
2024-03,榕川市,第三方平台,厨房用品,52040.33,2732.15,49308.18,30444.41,18863.77,1351.19,3472.60,4267.31,9772.67
2024-03,榕川市,第三方平台,收纳用品,40548.89,2480.10,38068.79,21288.67,16780.12,1052.83,2652.95,3325.01,9749.33
2024-03,榕川市,第三方平台,清洁用品,34399.25,1509.29,32889.96,19129.51,13760.45,893.16,3152.50,2820.74,6894.05
2024-03,榕川市,第三方平台,小家电,107013.99,8843.19,98170.80,72203.70,25967.10,2778.55,2391.05,8775.15,12022.35
2024-04,北辰市,自营App,厨房用品,101915.52,6324.65,95590.87,61437.38,34153.49,2861.08,8041.60,1222.99,22027.82
2024-04,北辰市,自营App,收纳用品,81867.48,6046.47,75821.01,44453.73,31367.28,2298.27,6328.00,982.41,21758.60
2024-04,北辰市,自营App,清洁用品,69425.82,3521.38,65904.44,39962.17,25942.27,1948.99,7554.40,833.11,15605.77
2024-04,北辰市,自营App,小家电,204088.69,20296.31,183792.38,140388.19,43404.19,5729.38,5409.60,2449.06,29816.15
2024-04,北辰市,自营小程序,厨房用品,65959.66,4155.70,61803.96,40567.98,21235.98,1639.35,5342.40,659.60,13594.63
2024-04,北辰市,自营小程序,收纳用品,52156.40,3835.52,48320.88,28848.36,19472.52,1296.29,4121.60,521.56,13533.07
2024-04,北辰市,自营小程序,清洁用品,45138.09,2295.55,42842.54,26522.04,16320.50,1121.86,5012.00,451.38,9735.26
2024-04,北辰市,自营小程序,小家电,130898.97,12635.08,118263.89,92016.53,26247.36,3253.34,3589.60,1308.99,18095.43
2024-04,北辰市,第三方平台,厨房用品,54134.10,3335.96,50798.14,31868.99,18929.15,1209.99,4194.40,4439.00,9085.76
2024-04,北辰市,第三方平台,收纳用品,43173.92,3153.70,40020.22,22772.09,17248.13,965.01,3264.80,3540.26,9478.06
2024-04,北辰市,第三方平台,清洁用品,36075.32,1880.80,34194.52,20182.14,14012.38,806.34,3836.00,2958.18,6411.86
2024-04,北辰市,第三方平台,小家电,110802.28,10926.01,99876.27,74564.87,25311.40,2476.62,2878.40,9085.79,10870.59
2024-04,云岭市,自营App,厨房用品,84828.33,5281.18,79547.15,51025.64,28521.51,2377.79,6675.20,1017.94,18450.58
2024-04,云岭市,自营App,收纳用品,67483.01,4981.13,62501.88,36746.68,25755.20,1891.59,5258.40,809.80,17795.41
2024-04,云岭市,自营App,清洁用品,59213.02,3050.04,56162.98,34069.93,22093.05,1659.77,6445.60,710.56,13277.12
2024-04,云岭市,自营App,小家电,172385.17,16952.70,155432.47,118354.75,37077.72,4832.05,4586.40,2068.62,25590.65
2024-04,云岭市,自营小程序,厨房用品,56162.17,3490.52,52671.65,34650.10,18021.55,1353.68,4536.00,561.62,11570.25
2024-04,云岭市,自营小程序,收纳用品,45805.45,3359.46,42445.99,25353.53,17092.46,1104.06,3617.60,458.05,11912.75
2024-04,云岭市,自营小程序,清洁用品,38917.54,2013.84,36903.70,22702.53,14201.17,938.03,4317.60,389.18,8556.36
2024-04,云岭市,自营小程序,小家电,112179.78,11083.37,101096.41,78690.24,22406.17,2703.89,3057.60,1121.80,15522.88
2024-04,云岭市,第三方平台,厨房用品,44313.52,2729.03,41584.49,25817.10,15767.39,985.93,3404.80,3633.71,7742.95
2024-04,云岭市,第三方平台,收纳用品,37188.10,2699.25,34488.85,19426.57,15062.28,827.39,2788.80,3049.42,8396.67
2024-04,云岭市,第三方平台,清洁用品,30510.95,1563.62,28947.33,16965.97,11981.36,678.83,3220.00,2501.90,5580.63
2024-04,云岭市,第三方平台,小家电,93247.59,9294.16,83953.43,62514.27,21439.16,2074.65,2430.40,7646.30,9287.81
2024-04,东澜市,自营App,厨房用品,143942.88,7434.75,136508.13,87030.08,49478.05,4767.91,10241.40,1727.31,32741.43
2024-04,东澜市,自营App,收纳用品,119876.22,7292.32,112583.90,64525.25,48058.65,3970.73,8383.00,1438.51,34266.41
2024-04,东澜市,自营App,清洁用品,100841.51,4363.97,96477.54,57472.06,39005.48,3340.24,9786.90,1210.10,24668.24
2024-04,东澜市,自营App,小家电,301974.49,25047.46,276927.03,208995.10,67931.93,10002.49,7277.05,3623.69,47028.70
2024-04,东澜市,自营小程序,厨房用品,91832.38,4856.01,86976.37,56799.02,30177.35,2639.82,6686.20,918.32,19933.01
2024-04,东澜市,自营小程序,收纳用品,76225.86,4649.96,71575.90,41769.65,29806.25,2191.19,5464.10,762.26,21388.70
2024-04,东澜市,自营小程序,清洁用品,63620.96,2771.88,60849.08,37249.69,23599.39,1828.85,6413.50,636.21,14720.83
2024-04,东澜市,自营小程序,小家电,195445.66,16217.97,179227.69,138127.91,41099.78,5618.28,4812.65,1954.46,28714.39
2024-04,东澜市,第三方平台,厨房用品,77088.96,4032.64,73056.32,45078.26,27978.06,1996.03,5262.10,6321.29,14398.64
2024-04,东澜市,第三方平台,收纳用品,61154.00,3721.30,57432.70,32060.59,25372.11,1583.44,4156.15,5014.63,14617.89
2024-04,东澜市,第三方平台,清洁用品,52211.84,2202.09,50009.75,29070.62,20939.13,1351.90,5024.75,4281.37,10281.11
2024-04,东澜市,第三方平台,小家电,156333.38,12848.09,143485.29,104984.19,38501.10,4047.87,3651.15,12819.34,17982.74
2024-04,海岳市,自营App,厨房用品,123984.25,6418.06,117566.19,75168.08,42398.11,4109.96,8746.60,1487.81,28053.74
2024-04,海岳市,自营App,收纳用品,95636.96,5907.02,89729.94,52457.19,37272.75,3170.27,6716.50,1147.64,26238.34
2024-04,海岳市,自营App,清洁用品,81214.79,3509.58,77705.21,46629.98,31075.23,2692.19,7979.00,974.58,19429.46
2024-04,海岳市,自营App,小家电,250958.72,20644.71,230314.01,172255.73,58058.28,8319.04,5994.35,3011.50,40733.39
2024-04,海岳市,自营小程序,厨房用品,80356.25,4187.80,76168.45,50007.91,26160.54,2314.10,5868.10,803.56,17174.78
2024-04,海岳市,自营小程序,收纳用品,63885.89,3876.74,60009.15,35816.76,24192.39,1839.78,4605.60,638.86,17108.15
2024-04,海岳市,自营小程序,清洁用品,56769.09,2458.79,54310.30,33032.17,21278.13,1634.83,5625.70,567.69,13449.91
2024-04,海岳市,自营小程序,小家电,166939.40,13421.18,153518.22,118005.19,35513.03,4807.52,4115.75,1669.39,24920.37
2024-04,海岳市,第三方平台,厨房用品,65424.58,3419.37,62005.21,38603.79,23401.42,1699.53,4524.80,5364.82,11812.27
2024-04,海岳市,第三方平台,收纳用品,50592.83,3052.15,47540.68,26820.69,20719.99,1314.25,3434.00,4148.61,11823.13
2024-04,海岳市,第三方平台,清洁用品,44341.34,1896.58,42444.76,24594.57,17850.19,1151.86,4211.70,3635.99,8850.64
2024-04,海岳市,第三方平台,小家电,130652.72,10743.73,119908.99,87254.50,32654.49,3393.96,3050.20,10713.52,15496.81
2024-04,南浦市,自营App,厨房用品,110527.41,5752.22,104775.19,67019.46,37755.73,3769.87,7517.50,1326.33,25142.03
2024-04,南浦市,自营App,收纳用品,89910.34,5442.48,84467.86,49029.84,35438.02,3066.67,6096.45,1078.92,25195.98
2024-04,南浦市,自营App,清洁用品,74821.28,3230.21,71591.07,42999.12,28591.95,2552.01,7051.90,897.86,18090.18
2024-04,南浦市,自营App,小家电,225752.86,18755.88,206996.98,156222.13,50774.85,7699.99,5189.50,2709.03,35176.33
2024-04,南浦市,自营小程序,厨房用品,76688.80,3963.33,72725.47,47574.60,25150.87,2173.28,5373.80,766.89,16836.90
2024-04,南浦市,自营小程序,收纳用品,59234.67,3605.29,55629.38,32681.31,22948.07,1678.64,4015.80,592.35,16661.28
2024-04,南浦市,自营小程序,清洁用品,50573.82,2172.08,48401.74,29516.05,18885.69,1433.21,4850.00,505.74,12096.74
2024-04,南浦市,自营小程序,小家电,151676.03,12369.91,139306.12,107022.40,32283.72,4298.33,3593.85,1516.76,22874.78
2024-04,南浦市,第三方平台,厨房用品,63294.44,3260.52,60033.92,37562.79,22471.13,1668.75,4214.65,5190.14,11397.59
2024-04,南浦市,第三方平台,收纳用品,51231.59,3092.42,48139.17,26899.75,21239.42,1350.72,3307.70,4200.99,12380.01
2024-04,南浦市,第三方平台,清洁用品,42671.79,1813.68,40858.11,23777.19,17080.92,1125.04,3918.80,3499.09,8537.99
2024-04,南浦市,第三方平台,小家电,123938.11,9912.74,114025.37,83582.05,30443.32,3267.61,2798.45,10162.93,14214.33
2024-04,榕川市,自营App,厨房用品,97487.58,5134.25,92353.33,59446.66,32906.67,3247.67,6659.05,1169.85,21830.10
2024-04,榕川市,自营App,收纳用品,76569.70,4686.97,71882.73,41335.64,30547.09,2550.82,5126.45,918.84,21950.98
2024-04,榕川市,自营App,清洁用品,65784.24,2827.07,62957.17,37877.92,25079.25,2191.51,6212.85,789.41,15885.48
2024-04,榕川市,自营App,小家电,196608.59,16252.24,180356.35,135242.92,45113.43,6549.76,4520.20,2359.30,31684.17
2024-04,榕川市,自营小程序,厨房用品,63037.73,3240.23,59797.50,39123.44,20674.06,1829.83,4408.65,630.38,13805.20
2024-04,榕川市,自营小程序,收纳用品,49873.99,3060.99,46813.00,27445.17,19367.83,1447.72,3414.40,498.74,14006.97
2024-04,榕川市,自营小程序,清洁用品,41914.78,1813.24,40101.54,24573.47,15528.07,1216.69,4020.65,419.15,9871.58
2024-04,榕川市,自营小程序,小家电,124072.79,10168.82,113903.97,87201.54,26702.43,3601.54,2910.00,1240.73,18950.16
2024-04,榕川市,第三方平台,厨房用品,50504.52,2566.57,47937.95,30010.33,17927.62,1295.34,3370.75,4141.37,9120.16
2024-04,榕川市,第三方平台,收纳用品,41534.15,2530.73,39003.42,21683.00,17320.42,1065.26,2686.90,3405.80,10162.46
2024-04,榕川市,第三方平台,清洁用品,34326.82,1459.26,32867.56,19256.06,13611.50,880.41,3152.50,2814.80,6763.79
2024-04,榕川市,第三方平台,小家电,105832.21,8596.62,97235.59,71041.27,26194.32,2714.38,2371.65,8678.24,12430.05
2024-05,北辰市,自营App,厨房用品,104385.57,6577.43,97808.14,62977.37,34830.77,2948.63,8271.20,1252.63,22358.31
2024-05,北辰市,自营App,收纳用品,82860.34,6046.93,76813.41,45317.61,31495.80,2340.59,6462.40,994.32,21698.49
2024-05,北辰市,自营App,清洁用品,72317.25,3768.45,68548.80,41780.31,26768.49,2042.78,7918.40,867.81,15939.50
2024-05,北辰市,自营App,小家电,217319.80,21365.77,195954.03,150310.20,45643.83,6138.73,5779.20,2607.84,31118.06
2024-05,北辰市,自营小程序,厨房用品,66434.39,4109.73,62324.66,40680.59,21644.07,1592.13,5336.80,664.34,14050.80
2024-05,北辰市,自营小程序,收纳用品,54036.85,3976.71,50060.14,30025.37,20034.77,1295.02,4261.60,540.37,13937.78
2024-05,北辰市,自营小程序,清洁用品,47028.61,2415.37,44613.24,27561.37,17051.87,1127.07,5219.20,470.29,10235.31
2024-05,北辰市,自营小程序,小家电,141843.22,13828.07,128015.15,100479.22,27535.93,3399.34,3864.00,1418.43,18854.16
2024-05,北辰市,第三方平台,厨房用品,57527.52,3574.17,53953.35,33546.97,20406.38,1303.75,4412.80,4717.26,9972.57
2024-05,北辰市,第三方平台,收纳用品,45385.45,3277.61,42107.84,24175.88,17931.96,1028.57,3444.00,3721.61,9737.78
2024-05,北辰市,第三方平台,清洁用品,38564.08,1997.43,36566.65,21683.21,14883.44,873.98,4110.40,3162.25,6736.81
2024-05,北辰市,第三方平台,小家电,113204.86,11108.05,102096.81,75933.04,26163.77,2565.56,2934.40,9282.80,11381.01
2024-05,云岭市,自营App,厨房用品,88831.31,5649.25,83182.06,53852.75,29329.31,2476.41,7039.20,1065.98,18747.72
2024-05,云岭市,自营App,收纳用品,72870.60,5382.81,67487.79,39536.11,27951.68,2031.46,5622.40,874.45,19423.37
2024-05,云岭市,自营App,清洁用品,60141.75,3110.84,57030.91,34583.70,22447.21,1676.61,6524.00,721.70,13524.90
2024-05,云岭市,自营App,小家电,181615.79,17868.02,163747.77,124964.06,38783.71,5063.02,4838.40,2179.39,26702.90
2024-05,云岭市,自营小程序,厨房用品,59428.88,3689.04,55739.84,36706.74,19033.10,1442.96,4788.00,594.29,12207.85
2024-05,云岭市,自营小程序,收纳用品,48634.65,3613.90,45020.75,26935.74,18085.01,1180.87,3836.00,486.35,12581.79
2024-05,云岭市,自营小程序,清洁用品,41972.21,2153.21,39819.00,24677.46,15141.54,1019.10,4692.80,419.72,9009.92
2024-05,云岭市,自营小程序,小家电,121892.70,12119.19,109773.51,85537.02,24236.49,2959.60,3332.00,1218.93,16725.96
2024-05,云岭市,第三方平台,厨房用品,46944.97,2923.47,44021.50,27606.50,16415.00,1046.29,3623.20,3849.49,7896.02
2024-05,云岭市,第三方平台,收纳用品,39437.59,2896.21,36541.38,20691.85,15849.53,878.97,2940.00,3233.88,8796.68
2024-05,云岭市,第三方平台,清洁用品,33775.23,1740.99,32034.24,18757.23,13277.01,752.77,3561.60,2769.57,6193.07
2024-05,云岭市,第三方平台,小家电,97902.50,9465.53,88436.97,65344.25,23092.72,2182.00,2564.80,8028.00,10317.92
2024-05,东澜市,自营App,厨房用品,148110.44,7754.77,140355.67,88985.10,51370.57,5015.44,10448.45,1777.33,34129.35
2024-05,东澜市,自营App,收纳用品,114251.88,7070.21,107181.67,61538.17,45643.50,3868.90,7958.80,1371.02,32444.78
2024-05,东澜市,自营App,清洁用品,98113.08,4258.55,93854.53,56169.40,37685.13,3322.39,9600.05,1177.36,23585.33
2024-05,东澜市,自营App,小家电,287678.10,23645.02,264033.08,199164.06,64869.02,9741.61,6933.65,3452.14,44741.62
2024-05,东澜市,自营小程序,厨房用品,98864.81,5041.57,93823.24,60821.42,33001.82,2825.88,7160.90,988.65,22026.39
2024-05,东澜市,自营小程序,收纳用品,77638.84,4798.83,72840.01,42814.64,30025.37,2219.17,5539.85,776.39,21489.96
2024-05,东澜市,自营小程序,清洁用品,67871.38,2898.77,64972.61,39828.03,25144.58,1939.99,6797.30,678.71,15728.58
2024-05,东澜市,自营小程序,小家电,202356.14,16525.50,185830.64,143097.66,42732.98,5784.01,4959.10,2023.56,29966.31
2024-05,东澜市,第三方平台,厨房用品,80784.07,4190.35,76593.72,47481.00,29112.72,2124.36,5580.25,6624.29,14783.82
2024-05,东澜市,第三方平台,收纳用品,62516.12,3841.46,58674.66,32658.04,26016.62,1643.98,4262.20,5126.32,14984.12
2024-05,东澜市,第三方平台,清洁用品,53974.48,2308.28,51666.20,30062.16,21604.04,1419.36,5105.55,4425.91,10653.22
2024-05,东澜市,第三方平台,小家电,159080.38,13065.32,146015.06,106873.54,39141.52,4183.31,3706.70,13044.59,18206.92
2024-05,海岳市,自营App,厨房用品,125540.19,6599.82,118940.37,75981.80,42958.57,4218.73,9014.25,1506.48,28219.11
2024-05,海岳市,自营App,收纳用品,103592.23,6391.66,97200.57,56325.25,40875.32,3481.18,7176.05,1243.11,28974.98
2024-05,海岳市,自营App,清洁用品,86441.88,3721.40,82720.48,49757.66,32962.82,2904.85,8519.35,1037.30,20501.32
2024-05,海岳市,自营App,小家电,260871.65,21247.86,239623.79,176703.60,62920.19,8766.50,6226.65,3130.46,44796.58
2024-05,海岳市,自营小程序,厨房用品,83743.69,4299.70,79443.99,51622.17,27821.82,2436.12,6080.20,837.44,18468.06
2024-05,海岳市,自营小程序,收纳用品,67594.67,4075.99,63518.68,37722.30,25796.38,1966.35,4797.50,675.95,18356.58
2024-05,海岳市,自营小程序,清洁用品,57062.56,2456.14,54606.42,33493.37,21113.05,1659.96,5726.70,570.63,13155.76
2024-05,海岳市,自营小程序,小家电,167372.37,13727.55,153644.82,116837.48,36807.34,4868.90,4120.80,1673.72,26143.92
2024-05,海岳市,第三方平台,厨房用品,71819.93,3758.86,68061.07,41971.93,26089.14,1878.12,4964.15,5889.23,13357.64
2024-05,海岳市,第三方平台,收纳用品,55513.17,3420.95,52092.22,29438.92,22653.30,1451.69,3782.45,4552.08,12867.08
2024-05,海岳市,第三方平台,清洁用品,46909.18,2021.10,44888.08,26349.02,18539.06,1226.69,4519.75,3846.55,8946.07
2024-05,海岳市,第三方平台,小家电,143384.60,11673.31,131711.29,94867.61,36843.68,3749.56,3338.05,11757.54,17998.53
2024-05,南浦市,自营App,厨房用品,119263.36,6159.82,113103.54,72352.48,40751.06,4044.92,8162.55,1431.16,27112.43
2024-05,南浦市,自营App,收纳用品,98422.80,6001.55,92421.25,53226.03,39195.22,3338.10,6605.70,1181.07,28070.35
2024-05,南浦市,自营App,清洁用品,80686.53,3416.60,77269.93,45953.16,31316.77,2736.56,7609.65,968.24,20002.32
2024-05,南浦市,自营App,小家电,239735.44,20027.57,219707.87,166890.50,52817.37,8130.84,5529.00,2876.83,36280.70
2024-05,南浦市,自营小程序,厨房用品,77848.11,4122.05,73726.06,48224.85,25501.21,2291.20,5436.85,778.48,16994.68
2024-05,南浦市,自营小程序,收纳用品,63045.77,3858.41,59187.36,34941.39,24245.97,1855.55,4316.50,630.46,17443.46
2024-05,南浦市,自营小程序,清洁用品,52478.77,2230.20,50248.57,30425.58,19822.99,1544.54,5044.00,524.79,12709.66
2024-05,南浦市,自营小程序,小家电,155414.25,12770.50,142643.75,109749.05,32894.70,4574.11,3647.20,1554.14,23119.25
2024-05,南浦市,第三方平台,厨房用品,63779.53,3267.99,60511.54,37379.56,23131.98,1677.45,4229.20,5229.92,11995.41
2024-05,南浦市,第三方平台,收纳用品,51201.90,3159.94,48041.96,26881.95,21160.01,1346.64,3327.10,4198.56,12287.71
2024-05,南浦市,第三方平台,清洁用品,43565.07,1870.23,41694.84,24246.34,17448.50,1145.79,3996.40,3572.34,8733.97
2024-05,南浦市,第三方平台,小家电,126440.92,10278.94,116161.98,84590.11,31571.87,3325.48,2817.85,10368.16,15060.38
2024-05,榕川市,自营App,厨房用品,96901.05,5023.59,91877.46,58864.87,33012.59,3251.99,6620.25,1162.81,21977.54
2024-05,榕川市,自营App,收纳用品,77387.37,4665.86,72721.51,41691.11,31030.40,2597.11,5189.50,928.65,22315.14
2024-05,榕川市,自营App,清洁用品,65676.51,2807.79,62868.72,37691.84,25176.88,2204.10,6159.50,788.12,16025.16
2024-05,榕川市,自营App,小家电,201759.34,16512.30,185247.04,137219.02,48028.02,6771.02,4636.60,2421.11,34199.29
2024-05,榕川市,自营小程序,厨房用品,67283.60,3509.72,63773.88,41312.57,22461.31,1960.97,4656.00,672.84,15171.50
2024-05,榕川市,自营小程序,收纳用品,53784.49,3215.16,50569.33,29446.78,21122.55,1567.54,3676.30,537.84,15340.87
2024-05,榕川市,自营小程序,清洁用品,44314.65,1869.61,42445.04,26037.66,16407.38,1291.54,4268.00,443.15,10404.69
2024-05,榕川市,自营小程序,小家电,133999.37,11004.89,122994.48,93347.46,29647.02,3905.38,3147.65,1339.99,21254.00
2024-05,榕川市,第三方平台,厨房用品,56825.64,2969.41,53856.23,33461.06,20395.17,1454.83,3773.30,4659.70,10507.34
2024-05,榕川市,第三方平台,收纳用品,45809.73,2811.17,42998.56,23931.69,19066.87,1172.81,2992.45,3756.40,11145.21
2024-05,榕川市,第三方平台,清洁用品,37658.79,1631.03,36027.76,21044.09,14983.67,964.13,3482.30,3088.02,7449.22
2024-05,榕川市,第三方平台,小家电,116143.40,9669.88,106473.52,77179.64,29293.88,2973.46,2594.75,9523.76,14201.91
2024-06,北辰市,自营App,厨房用品,105552.77,6661.46,98891.31,64311.07,34580.24,2957.00,8377.60,1266.63,21979.01
2024-06,北辰市,自营App,收纳用品,85364.63,6175.26,79189.37,46039.08,33150.29,2391.44,6624.80,1024.38,23109.67
2024-06,北辰市,自营App,清洁用品,72239.73,3759.45,68480.28,41564.00,26916.28,2023.75,7946.40,866.88,16079.25
2024-06,北辰市,自营App,小家电,217059.68,21178.99,195880.69,149463.72,46416.97,6080.79,5801.60,2604.72,31929.86
2024-06,北辰市,自营小程序,厨房用品,69852.81,4377.30,65475.51,43237.13,22238.38,1668.26,5616.80,698.53,14254.79
2024-06,北辰市,自营小程序,收纳用品,56295.80,4074.65,52221.15,30880.94,21340.21,1344.48,4424.00,562.96,15008.77
2024-06,北辰市,自营小程序,清洁用品,48204.91,2473.80,45731.11,28227.49,17503.62,1151.25,5342.40,482.05,10527.92
2024-06,北辰市,自营小程序,小家电,147547.00,14284.07,133262.93,103635.76,29627.17,3523.78,4015.20,1475.47,20612.72
2024-06,北辰市,第三方平台,厨房用品,55807.63,3469.19,52338.44,32875.63,19462.81,1222.00,4289.60,4576.23,9374.98
2024-06,北辰市,第三方平台,收纳用品,44516.01,3264.75,41251.26,23335.14,17916.12,974.75,3337.60,3650.31,9953.46
