month,city,sales_channel,traffic_source,customer_type,visit_users,product_detail_users,paying_customers
2024-04,海岳市,自营小程序,私域触达,老客户,2678,1956,464
2024-04,海岳市,第三方平台,自然流量,新客户,7473,4854,844
2024-04,海岳市,第三方平台,付费投放,新客户,4866,2386,299
2024-04,海岳市,第三方平台,内容合作,新客户,1912,1116,171
2024-04,海岳市,第三方平台,自然流量,老客户,5358,3555,757
2024-04,海岳市,第三方平台,付费投放,老客户,3489,1806,277
2024-04,海岳市,第三方平台,内容合作,老客户,1370,831,156
2024-04,南浦市,自营App,自然流量,新客户,10580,6609,1064
2024-04,南浦市,自营App,付费投放,新客户,6889,3271,379
2024-04,南浦市,自营App,私域触达,新客户,4429,3039,577
2024-04,南浦市,自营App,内容合作,新客户,2707,1513,215
2024-04,南浦市,自营App,自然流量,老客户,7965,5300,1047
2024-04,南浦市,自营App,付费投放,老客户,5186,2668,380
2024-04,南浦市,自营App,私域触达,老客户,3334,2403,560
2024-04,南浦市,自营App,内容合作,老客户,2038,1230,214
2024-04,南浦市,自营小程序,自然流量,新客户,7841,4984,819
2024-04,南浦市,自营小程序,付费投放,新客户,5106,2425,287
2024-04,南浦市,自营小程序,私域触达,新客户,3283,2261,438
2024-04,南浦市,自营小程序,自然流量,老客户,5949,4045,806
2024-04,南浦市,自营小程序,付费投放,老客户,3874,2007,288
2024-04,南浦市,自营小程序,私域触达,老客户,2491,1772,416
2024-04,南浦市,第三方平台,自然流量,新客户,7305,4697,811
2024-04,南浦市,第三方平台,付费投放,新客户,4757,2260,281
2024-04,南浦市,第三方平台,内容合作,新客户,1869,1076,163
2024-04,南浦市,第三方平台,自然流量,老客户,5274,3569,758
2024-04,南浦市,第三方平台,付费投放,老客户,3435,1803,275
2024-04,南浦市,第三方平台,内容合作,老客户,1349,833,156
2024-04,榕川市,自营App,自然流量,新客户,9177,5848,950
2024-04,榕川市,自营App,付费投放,新客户,5975,2850,333
2024-04,榕川市,自营App,私域触达,新客户,3841,2637,506
2024-04,榕川市,自营App,内容合作,新客户,2348,1314,188
2024-04,榕川市,自营App,自然流量,老客户,6603,4438,896
2024-04,榕川市,自营App,付费投放,老客户,4299,2280,332
2024-04,榕川市,自营App,私域触达,老客户,2764,1974,471
2024-04,榕川市,自营App,内容合作,老客户,1689,1021,181
2024-04,榕川市,自营小程序,自然流量,新客户,6817,4313,700
2024-04,榕川市,自营小程序,付费投放,新客户,4439,2170,253
2024-04,榕川市,自营小程序,私域触达,新客户,2853,1904,365
2024-04,榕川市,自营小程序,自然流量,老客户,4834,3252,638
2024-04,榕川市,自营小程序,付费投放,老客户,3147,1659,234
2024-04,榕川市,自营小程序,私域触达,老客户,2023,1492,346
2024-04,榕川市,第三方平台,自然流量,新客户,5807,3716,652
2024-04,榕川市,第三方平台,付费投放,新客户,3782,1832,232
2024-04,榕川市,第三方平台,内容合作,新客户,1486,851,131
2024-04,榕川市,第三方平台,自然流量,老客户,4300,2987,627
2024-04,榕川市,第三方平台,付费投放,老客户,2800,1463,221
2024-04,榕川市,第三方平台,内容合作,老客户,1100,685,127
2024-05,北辰市,自营App,自然流量,新客户,10300,6700,1095
2024-05,北辰市,自营App,付费投放,新客户,6707,3229,380
2024-05,北辰市,自营App,私域触达,新客户,4311,2931,565
2024-05,北辰市,自营App,内容合作,新客户,2635,1514,218
2024-05,北辰市,自营App,自然流量,老客户,7185,4870,954
2024-05,北辰市,自营App,付费投放,老客户,4678,2423,342
2024-05,北辰市,自营App,私域触达,老客户,3008,2135,494
2024-05,北辰市,自营App,内容合作,老客户,1838,1121,193
2024-05,北辰市,自营小程序,自然流量,新客户,7443,4747,770
2024-05,北辰市,自营小程序,付费投放,新客户,4847,2383,278
2024-05,北辰市,自营小程序,私域触达,新客户,3116,2113,404
2024-05,北辰市,自营小程序,自然流量,老客户,5302,3669,717
2024-05,北辰市,自营小程序,付费投放,老客户,3453,1767,248
2024-05,北辰市,自营小程序,私域触达,老客户,2220,1605,370
2024-05,北辰市,第三方平台,自然流量,新客户,6755,4431,763
2024-05,北辰市,第三方平台,付费投放,新客户,4399,2094,260
2024-05,北辰市,第三方平台,内容合作,新客户,1728,975,148
2024-05,北辰市,第三方平台,自然流量,老客户,4822,3266,674
2024-05,北辰市,第三方平台,付费投放,老客户,3140,1636,243
2024-05,北辰市,第三方平台,内容合作,老客户,1234,739,134
2024-05,云岭市,自营App,自然流量,新客户,8668,5666,934
2024-05,云岭市,自营App,付费投放,新客户,5644,2752,327
2024-05,云岭市,自营App,私域触达,新客户,3628,2452,477
2024-05,云岭市,自营App,内容合作,新客户,2217,1246,181
2024-05,云岭市,自营App,自然流量,老客户,5930,3938,785
2024-05,云岭市,自营App,付费投放,老客户,3862,1959,281
2024-05,云岭市,自营App,私域触达,老客户,2482,1831,431
2024-05,云岭市,自营App,内容合作,老客户,1517,942,165
2024-05,云岭市,自营小程序,自然流量,新客户,6608,4284,684
2024-05,云岭市,自营小程序,付费投放,新客户,4303,2072,238
2024-05,云岭市,自营小程序,私域触达,新客户,2766,1903,359
2024-05,云岭市,自营小程序,自然流量,老客户,4743,3240,636
2024-05,云岭市,自营小程序,付费投放,老客户,3089,1612,228
2024-05,云岭市,自营小程序,私域触达,老客户,1986,1427,330
2024-05,云岭市,第三方平台,自然流量,新客户,5714,3713,638
2024-05,云岭市,第三方平台,付费投放,新客户,3720,1821,225
2024-05,云岭市,第三方平台,内容合作,新客户,1462,829,125
2024-05,云岭市,第三方平台,自然流量,老客户,4036,2788,585
2024-05,云岭市,第三方平台,付费投放,老客户,2628,1339,202
2024-05,云岭市,第三方平台,内容合作,老客户,1033,630,116
2024-05,东澜市,自营App,自然流量,新客户,13678,8658,1412
2024-05,东澜市,自营App,付费投放,新客户,8907,4313,507
2024-05,东澜市,自营App,私域触达,新客户,5726,3910,753
2024-05,东澜市,自营App,内容合作,新客户,3499,2028,291
2024-05,东澜市,自营App,自然流量,老客户,10138,6729,1330
2024-05,东澜市,自营App,付费投放,老客户,6602,3498,498
2024-05,东澜市,自营App,私域触达,老客户,4244,3016,703
2024-05,东澜市,自营App,内容合作,老客户,2594,1565,272
2024-05,东澜市,自营小程序,自然流量,新客户,10791,7019,1152
2024-05,东澜市,自营小程序,付费投放,新客户,7027,3358,397
2024-05,东澜市,自营小程序,私域触达,新客户,4517,3012,583
2024-05,东澜市,自营小程序,自然流量,老客户,7583,5118,1008
2024-05,东澜市,自营小程序,付费投放,老客户,4938,2600,369
2024-05,东澜市,自营小程序,私域触达,老客户,3174,2253,524
2024-05,东澜市,第三方平台,自然流量,新客户,9272,5953,1022
2024-05,东澜市,第三方平台,付费投放,新客户,6038,2887,357
2024-05,东澜市,第三方平台,内容合作,新客户,2372,1374,208
2024-05,东澜市,第三方平台,自然流量,老客户,6632,4525,953
2024-05,东澜市,第三方平台,付费投放,老客户,4319,2227,338
2024-05,东澜市,第三方平台,内容合作,老客户,1697,1051,195
2024-05,海岳市,自营App,自然流量,新客户,12132,7661,1230
2024-05,海岳市,自营App,付费投放,新客户,7900,3779,437
2024-05,海岳市,自营App,私域触达,新客户,5078,3381,641
2024-05,海岳市,自营App,内容合作,新客户,3104,1733,245
2024-05,海岳市,自营App,自然流量,老客户,8888,6070,1214
2024-05,海岳市,自营App,付费投放,老客户,5788,2946,424
2024-05,海岳市,自营App,私域触达,老客户,3720,2703,638
2024-05,海岳市,自营App,内容合作,老客户,2274,1407,248
2024-05,海岳市,自营小程序,自然流量,新客户,9329,6094,972
2024-05,海岳市,自营小程序,付费投放,新客户,6075,2921,336
2024-05,海岳市,自营小程序,私域触达,新客户,3905,2714,511
2024-05,海岳市,自营小程序,自然流量,老客户,6401,4369,856
2024-05,海岳市,自营小程序,付费投放,老客户,4168,2201,310
2024-05,海岳市,自营小程序,私域触达,老客户,2679,1887,436
2024-05,海岳市,第三方平台,自然流量,新客户,8184,5205,910
2024-05,海岳市,第三方平台,付费投放,新客户,5329,2504,315
2024-05,海岳市,第三方平台,内容合作,新客户,2093,1179,181
2024-05,海岳市,第三方平台,自然流量,老客户,5914,4049,856
2024-05,海岳市,第三方平台,付费投放,老客户,3851,1956,298
2024-05,海岳市,第三方平台,内容合作,老客户,1513,903,168
2024-05,南浦市,自营App,自然流量,新客户,11682,7379,1179
2024-05,南浦市,自营App,付费投放,新客户,7607,3625,417
2024-05,南浦市,自营App,私域触达,新客户,4890,3299,622
2024-05,南浦市,自营App,内容合作,新客户,2989,1697,239
2024-05,南浦市,自营App,自然流量,老客户,8122,5525,1108
2024-05,南浦市,自营App,付费投放,老客户,5289,2816,407
2024-05,南浦市,自营App,私域触达,老客户,3400,2482,587
2024-05,南浦市,自营App,内容合作,老客户,2078,1290,228
2024-05,南浦市,自营小程序,自然流量,新客户,8653,5533,880
2024-05,南浦市,自营小程序,付费投放,新客户,5634,2754,315
2024-05,南浦市,自营小程序,私域触达,新客户,3622,2412,452
2024-05,南浦市,自营小程序,自然流量,老客户,6119,4060,795
2024-05,南浦市,自营小程序,付费投放,老客户,3985,2103,296
2024-05,南浦市,自营小程序,私域触达,老客户,2562,1859,430
2024-05,南浦市,第三方平台,自然流量,新客户,7257,4656,820
2024-05,南浦市,第三方平台,付费投放,新客户,4726,2323,294
2024-05,南浦市,第三方平台,内容合作,新客户,1856,1047,162
2024-05,南浦市,第三方平台,自然流量,老客户,5464,3675,769
2024-05,南浦市,第三方平台,付费投放,老客户,3558,1817,274
2024-05,南浦市,第三方平台,内容合作,老客户,1398,839,154
2024-05,榕川市,自营App,自然流量,新客户,9336,5984,961
2024-05,榕川市,自营App,付费投放,新客户,6080,2848,330
2024-05,榕川市,自营App,私域触达,新客户,3908,2713,514
2024-05,榕川市,自营App,内容合作,新客户,2388,1342,190
2024-05,榕川市,自营App,自然流量,老客户,6750,4664,920
2024-05,榕川市,自营App,付费投放,老客户,4395,2243,318
2024-05,榕川市,自营App,私域触达,老客户,2825,2005,467
2024-05,榕川市,自营App,内容合作,老客户,1727,1030,179
2024-05,榕川市,自营小程序,自然流量,新客户,7463,4760,756
2024-05,榕川市,自营小程序,付费投放,新客户,4859,2375,272
2024-05,榕川市,自营小程序,私域触达,新客户,3124,2148,402
2024-05,榕川市,自营小程序,自然流量,老客户,5093,3539,691
2024-05,榕川市,自营小程序,付费投放,老客户,3317,1708,240
2024-05,榕川市,自营小程序,私域触达,老客户,2132,1508,348
2024-05,榕川市,第三方平台,自然流量,新客户,6514,4175,731
2024-05,榕川市,第三方平台,付费投放,新客户,4242,2068,261
2024-05,榕川市,第三方平台,内容合作,新客户,1667,929,143
2024-05,榕川市,第三方平台,自然流量,老客户,4629,3215,689
2024-05,榕川市,第三方平台,付费投放,老客户,3014,1602,247
2024-05,榕川市,第三方平台,内容合作,老客户,1184,724,136
2024-06,北辰市,自营App,自然流量,新客户,10202,6403,1056
2024-06,北辰市,自营App,付费投放,新客户,6643,3158,375
2024-06,北辰市,自营App,私域触达,新客户,4271,2927,570
2024-06,北辰市,自营App,内容合作,新客户,2610,1468,213
2024-06,北辰市,自营App,自然流量,老客户,7259,4816,980
2024-06,北辰市,自营App,付费投放,老客户,4727,2513,368
2024-06,北辰市,自营App,私域触达,老客户,3038,2136,513
2024-06,北辰市,自营App,内容合作,老客户,1857,1105,198
2024-06,北辰市,自营小程序,自然流量,新客户,7691,4951,795
2024-06,北辰市,自营小程序,付费投放,新客户,5008,2357,272
2024-06,北辰市,自营小程序,私域触达,新客户,3219,2216,420
2024-06,北辰市,自营小程序,自然流量,老客户,5526,3671,731
2024-06,北辰市,自营小程序,付费投放,老客户,3599,1879,269
2024-06,北辰市,自营小程序,私域触达,老客户,2313,1687,396
2024-06,北辰市,第三方平台,自然流量,新客户,6449,4132,736
2024-06,北辰市,第三方平台,付费投放,新客户,4200,2039,262
2024-06,北辰市,第三方平台,内容合作,新客户,1650,943,148
2024-06,北辰市,第三方平台,自然流量,老客户,4720,3129,664
2024-06,北辰市,第三方平台,付费投放,老客户,3074,1585,242
2024-06,北辰市,第三方平台,内容合作,老客户,1207,726,136
2024-06,云岭市,自营App,自然流量,新客户,8127,5266,872
2024-06,云岭市,自营App,付费投放,新客户,5292,2504,299
2024-06,云岭市,自营App,私域触达,新客户,3402,2320,454
2024-06,云岭市,自营App,内容合作,新客户,2079,1193,174
2024-06,云岭市,自营App,自然流量,老客户,6061,4079,812
2024-06,云岭市,自营App,付费投放,老客户,3946,2027,290
2024-06,云岭市,自营App,私域触达,老客户,2537,1786,419
2024-06,云岭市,自营App,内容合作,老客户,1550,953,167
2024-06,云岭市,自营小程序,自然流量,新客户,6474,4242,690
2024-06,云岭市,自营小程序,付费投放,新客户,4216,2018,237
2024-06,云岭市,自营小程序,私域触达,新客户,2710,1849,355
2024-06,云岭市,自营小程序,自然流量,老客户,4598,3160,629
2024-06,云岭市,自营小程序,付费投放,老客户,2994,1558,223
2024-06,云岭市,自营小程序,私域触达,老客户,1925,1367,321
2024-06,云岭市,第三方平台,自然流量,新客户,5607,3554,615
2024-06,云岭市,第三方平台,付费投放,新客户,3651,1710,213
2024-06,云岭市,第三方平台,内容合作,新客户,1434,807,123
2024-06,云岭市,第三方平台,自然流量,老客户,3948,2628,556
2024-06,云岭市,第三方平台,付费投放,老客户,2570,1357,207
2024-06,云岭市,第三方平台,内容合作,老客户,1010,626,117
2024-06,东澜市,自营App,自然流量,新客户,13542,8657,1415
2024-06,东澜市,自营App,付费投放,新客户,8818,4312,507
2024-06,东澜市,自营App,私域触达,新客户,5669,3918,756
2024-06,东澜市,自营App,内容合作,新客户,3464,1962,282
2024-06,东澜市,自营App,自然流量,老客户,10321,7014,1379
2024-06,东澜市,自营App,付费投放,老客户,6721,3499,496
2024-06,东澜市,自营App,私域触达,老客户,4320,3048,707
2024-06,东澜市,自营App,内容合作,老客户,2640,1637,283
2024-06,东澜市,自营小程序,自然流量,新客户,10494,6866,1121
2024-06,东澜市,自营小程序,付费投放,新客户,6834,3279,386
2024-06,东澜市,自营小程序,私域触达,新客户,4393,2933,565
2024-06,东澜市,自营小程序,自然流量,老客户,7732,5293,1034
2024-06,东澜市,自营小程序,付费投放,老客户,5035,2655,373
2024-06,东澜市,自营小程序,私域触达,老客户,3237,2326,536
2024-06,东澜市,第三方平台,自然流量,新客户,9473,6212,1072
